Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,orgN mg/L N,pH,peak_flow mgd,temperature degC,urea* mg/L N
2006-10-15,,10,,,,,2.6,,,,,,,2.6,2006,2.28,,7.1,,22.8,
2006-10-16,,10,0.2,,23,,2.6,,,,,,,1.1,2006,2.28,,6.9,,22.6,
2006-10-17,,10,,,,,2.6,,,,,,,1.1,2006,1.47,,7,,22.4,
2006-10-18,,10,,,,,2.6,,,,,,,1.6,2006,2.99,,6.8,,22,
2006-10-19,,10,,,,,2.6,,,,,,,1.9,2006,2.62,,6.7,,22.5,
2006-10-20,,10,,,,,2.6,,,,,,,,2006,2.25,,6.9,,22.4,
2006-10-21,,10,,,,,2.6,,,,,,,,2006,2.24,,6.8,,22.7,
2006-10-22,,10,,,,,2.6,,,,,,,3.1,2006,2.26,,6.7,,22.6,
2006-10-23,,10,0.24,,26,,2.6,,,,,,,3.6,2006,2.33,,6.6,,22.6,
2006-10-24,,10,,,,,2.6,,,,,,,3.4,2006,5.56,,6.4,,22.6,
2006-10-25,,10,,,,,2.6,,,,,,,4.2,2006,2.33,,6.6,,23,
2006-10-26,,10,,,,,2.6,,,,,,,4.2,2006,2.11,,6.7,,22.3,
2006-10-27,,10,,,,,2.6,,,,,,,,2006,2.25,,6.7,,21.7,
2006-10-28,,10,,,,,2.6,,,,,,,,2006,2.21,,6.7,,21.3,
2006-10-29,,10,,,,,2.6,,,,,,,4.4,2006,2.27,,6.7,,21.4,
2006-10-30,,10,,,,,2.6,,,,,,,5.1,2006,2.25,,6.7,,21.7,
2006-10-31,,10,,,,,2.6,,,,,,,2.1,2006,0.81,,6.7,,22.1,
2006-11-01,,11,,,,,2.6,,,,,,,5.1,2006,1.52,,6.7,,21.9,
2006-11-02,,11,0.42,,29,,2.6,,,,1.5,,,6.4,2006,3.51,1.12,6.7,,22.4,
2006-11-03,,11,,,,,2.6,,,,,,,,2006,2.95,,6.7,,22.1,
2006-11-04,,11,,,,,2.6,,,,,,,,2006,3.27,,6.7,,21.7,
2006-11-05,,11,,,,,2.6,,,,,,,11.2,2006,3.37,,6.7,,21.4,
2006-11-06,,11,0.42,,31,,2.6,,,,,,,10.4,2006,2.91,,6.6,,22.1,
2006-11-07,,11,,,,,2.6,,,,,,,7.5,2006,2.85,,6.6,,21.8,
2006-11-08,,11,,,,,2.6,,,,,,,7.2,2006,3.29,,6.7,,22.4,
2006-11-09,,11,,,,,2.6,,,,,,,9.5,2006,3,,6.6,,21.8,
2006-11-10,,11,,,,,2.6,,,,,,,,2006,2.62,,6.5,,20.4,
2006-11-11,,11,,,,,2.6,,,,,,,,2006,3.06,,6.5,,20.8,
2006-11-12,,11,,,,,2.6,,,,,,,13.7,2006,2.88,,6.6,,20.1,
2006-11-13,,11,0.42,,21,,2.6,,,,,,,11.2,2006,4,,6.4,,20.5,
2006-11-14,,11,,,,,2.6,,,,,,,9.8,2006,3.28,,6.4,,21.3,
2006-11-15,,11,,,,,2.6,,,,,,,4.9,2006,2.9,,6.6,,21,
2006-11-16,,11,,,,,2.6,,,,,,,9.6,2006,2.87,,6.6,,21.7,
2006-11-17,,11,,,,,2.6,,,,,,,,2006,2.78,,6.5,,22.2,
2006-11-18,,11,,,,,2.6,,,,,,,,2006,2.78,,6.6,,22,
2006-11-19,,11,,,,,2.6,,,,,,,6.4,2006,3.52,,6.7,,21.4,
2006-11-20,,11,0.35,,24,,2.6,,,,,,,,2006,2.58,,6.5,,21.3,
2006-11-21,,11,,,,,2.6,,,,,,,4,2006,2.51,,6.6,,21.3,
2006-11-22,,11,,,,,2.6,,,,,,,2.6,2006,2.72,,6.7,,21.7,
2006-11-23,,11,,,,,2.6,,,,,,,4.8,2006,2.6,,6.9,,21.3,
2006-11-24,,11,,,,,2.6,,,,,,,5.5,2006,2.44,,7,,20.5,
2006-11-25,,11,,,,,2.6,,,,,,,,2006,2.41,,6.8,,20,
2006-11-26,,11,,,,,2.6,,,,,,,4,2006,3.58,,6.6,,20.5,
2006-11-27,,11,0.35,,24,,2.6,,,,,,,6.8,2006,3.25,,6.4,,20,
2006-11-28,,11,,,,,2.6,,,,,,,4.4,2006,3.07,,6.5,,19,
2006-11-29,,11,,,,,2.6,,,,,,,4.7,2006,2.81,,6.7,,19.4,
2006-11-30,,11,,,,,2.6,,,,,,,6,2006,3.02,,6.7,,19.7,
2006-12-01,,12,,,,,2.6,,,,,,,,2006,2.21,,6.5,,18.9,
2006-12-02,,12,,,,,2.6,,,,,,,,2006,2.59,,6.5,,18.9,
2006-12-03,,12,,,,,2.6,,,,,,,2,2006,2.5,,6.6,,17.8,
2006-12-04,,12,0.49,,23,,2.6,,,,0.56,,,4.9,2006,2.58,0.2,6.3,,19.3,
2006-12-05,,12,,,,,2.6,,,,,,,2.7,2006,2.44,,6.5,,20.3,
2006-12-06,,12,,,,,2.6,,,,,,,4.2,2006,2.5,,6.7,,19.2,
2006-12-07,,12,,,,,2.6,,,,,,,4.5,2006,2.52,,6.6,,19.1,
2006-12-08,,12,,,,,2.6,,,,,,,,2006,3.09,,6.6,,18.2,
2006-12-09,,12,,,,,2.6,,,,,,,,2006,4.17,,6.5,,19.2,
2006-12-10,,12,,,,,2.6,,,,,,,3.4,2006,3.76,,6.7,,18.2,
2006-12-11,,12,0.28,,19,,2.6,,,,,,,3.2,2006,3.9,,6.4,,19.8,
2006-12-12,,12,,,,,2.6,,,,,,,3.8,2006,6.56,,6.4,,19.7,
2006-12-13,,12,,,,,2.6,,,,,,,3.3,2006,7.2,,6.6,,19,
2006-12-14,,12,,,,,2.6,,,,,,,3.4,2006,5.35,,6.4,,20,
2006-12-15,,12,,,,,2.6,,,,,,,,2006,4.73,,6.5,,19.6,
2006-12-16,,12,,,,,2.6,,,,,,,,2006,3.97,,6.6,,15.6,
2006-12-17,,12,,,,,2.6,,,,,,,4.4,2006,3.54,,6.6,,17.7,
2006-12-18,,12,0.28,,17,,2.6,,,,,,,3.1,2006,3.64,,6.6,,18.2,
2006-12-19,,12,,,,,2.6,,,,,,,3.9,2006,3.79,,6.6,,20,
2006-12-20,,12,,,,,2.6,,,,,,,5.2,2006,3.29,,6.7,,17.8,
2006-12-21,,12,,,,,2.6,,,,,,,4,2006,4.65,,6.7,,18.4,
2006-12-22,,12,,,,,2.6,,,,,,,,2006,3.76,,6.4,,17.9,
2006-12-23,,12,,,,,2.6,,,,,,,,2006,3.99,,6.7,,21.3,
2006-12-24,,12,,,,,2.6,,,,,,,1.4,2006,3.74,,6.7,,17.9,
2006-12-25,,12,,,,,2.6,,,,,,,1.5,2006,3.58,,6.9,,18.8,
2006-12-26,,12,0.33,,17,,2.6,,,,,,,1,2006,6.23,,6.8,,18.8,
2006-12-27,,12,,,,,2.6,,,,,,,2.9,2006,8.38,,6.5,,18.4,
2006-12-28,,12,,,,,2.6,,,,,,,6.4,2006,6.96,,6.7,,17.3,
2006-12-29,,12,,,,,2.6,,,,,,,,2006,4.63,,6.8,,15.9,
2006-12-30,,12,,,,,2.6,,,,,,,,2006,4.02,,6.7,,15,
2006-12-31,,12,,,,,2.6,,,,,,,5.1,2006,4.14,,6.7,,16,
2007-01-01,,1,,,,,2.6,,,,,,,5.6,2007,3.73,,6.9,,17.9,
2007-01-02,,1,,,,,2.6,,,,,,,5,2007,3.89,,6.8,,18.5,
2007-01-03,,1,0.21,,17,,2.6,,,,0.35,,,3,2007,4.02,0.2,6.9,,17.9,
2007-01-04,,1,,,,,2.6,,,,,,,5.9,2007,4.16,,6.9,,18.5,
2007-01-05,,1,,,,,2.6,,,,,,,,2007,3.19,,6.9,,17.3,
2007-01-06,,1,,,,,2.6,,,,,,,,2007,3.79,,7.1,,17,
2007-01-07,,1,,,,,2.6,,,,,,,3.8,2007,3.89,,6.8,,16.6,
2007-01-08,,1,0.2,,19,,2.6,,,,,,,4.5,2007,3.73,,6.8,,17.5,
2007-01-09,,1,,,,,2.6,,,,,,,,2007,4.04,,7,,18,
2007-01-10,,1,,,,,2.6,,,,,,,3.4,2007,3.28,,7.1,,17.6,
2007-01-11,,1,,,,,2.6,,,,,,,8,2007,3.06,,6.8,,17.6,
2007-01-12,,1,,,,,2.6,,,,,,,7.6,2007,3.09,,6.7,,15.6,
2007-01-13,,1,,,,,2.6,,,,,,,,2007,2.85,,7.2,,15.7,
2007-01-14,,1,,,,,2.6,,,,,,,4.4,2007,3.07,,6.8,,15.9,
2007-01-15,,1,,,,,2.6,,,,,,,,2007,3.07,,6.7,,15.9,
2007-01-16,,1,0.35,,21,,2.6,,,,,,,5.1,2007,3,,6.8,,14.7,
2007-01-17,,1,,,,,2.6,,,,,,,7.1,2007,3.07,,6.9,,17.6,
2007-01-18,,1,,,,,2.6,,,,,,,4.1,2007,3.03,,6.9,,17,
2007-01-19,,1,,,,,2.6,,,,,,,2.7,2007,2.95,,7,,17.8,
2007-01-20,,1,,,,,2.6,,,,,,,,2007,2.99,,6.7,,17.1,
2007-01-21,,1,,,,,2.6,,,,,,,4.4,2007,2.99,,6.6,,17.8,
2007-01-22,,1,0.3,,22,,2.6,,,,,,,5.2,2007,2.89,,6.8,,17.8,
2007-01-23,,1,,,,,2.6,,,,,,,4,2007,2.8,,6.9,,18.9,
2007-01-24,,1,,,,,2.6,,,,,,,2.5,2007,2.41,,6.9,,17.4,
2007-01-25,,1,,,,,2.6,,,,,,,2.5,2007,2.7,,6.9,,17.4,
2007-01-26,,1,,,,,2.6,,,,,,,,2007,2.96,,6.7,,19.5,
2007-01-27,,1,,,,,2.6,,,,,,,,2007,3.04,,6.6,,18.2,
2007-01-28,,1,,,,,2.6,,,,,,,2.7,2007,3.36,,6.7,,17.9,
2007-01-29,,1,,,,,2.6,,,,,,,3,2007,3,,6.7,,18.1,
2007-01-30,,1,,,,,2.6,,,,,,,4.8,2007,2.72,,6.8,,18.5,
2007-01-31,,1,,,,,2.6,,,,,,,4.2,2007,2.7,,6.8,,18.6,
2007-02-01,,2,0.26,,20,,2.6,,,,0.98,,,2.4,2007,2.6,0.72,6.7,,19,
2007-02-02,,2,,,,,2.6,,,,,,,,2007,2.76,,6.7,,19.1,
2007-02-03,,2,,,,,2.6,,,,,,,,2007,2.72,,6.9,,16.9,
2007-02-04,,2,,,,,2.6,,,,,,,2.8,2007,2.58,,6.8,,16.8,
2007-02-05,,2,0.23,,22,,2.6,,,,,,,1.9,2007,2.61,,6.8,,19.1,
2007-02-06,,2,,,,,2.6,,,,,,,9.2,2007,2.58,,6.9,,20.1,
2007-02-07,,2,,,,,2.6,,,,,,,4.8,2007,3.22,,7.1,,19.4,
2007-02-08,,2,,,,,2.6,,,,,,,2.2,2007,5.57,,7,,19.1,
2007-02-09,,2,,,,,2.6,,,,,,,,2007,8.3,,6.8,,18.8,
2007-02-10,,2,,,,,2.6,,,,,,,,2007,7.86,,6.8,,17.9,
2007-02-11,,2,,,,,2.6,,,,,,,3.1,2007,7.41,,6.8,,17.5,
2007-02-12,,2,,,,,2.6,,,,,,,3.9,2007,7.97,,6.6,,16.5,
2007-02-13,,2,0.28,,9.7,,2.6,,,,,,,4,2007,9.04,,6.5,,16.8,
2007-02-14,,2,,,,,2.6,,,,,,,6.7,2007,5.65,,6.8,,17.8,
2007-02-15,,2,,,,,2.6,,,,,,,3.2,2007,6.83,,6.9,,18.8,
2007-02-16,,2,,,,,2.6,,,,,,,,2007,7.11,,6.8,,17.9,
2007-02-17,,2,,,,,2.6,,,,,,,,2007,6.43,,6.7,,19,
2007-02-18,,2,,,,,2.6,,,,,,,8.5,2007,6.55,,6.7,,17.9,
2007-02-19,,2,,,,,2.6,,,,,,,4.3,2007,4.34,,7,,16.5,
2007-02-20,,2,0.24,,15,,2.6,,,,,,,6.2,2007,3.71,,6.8,,18.8,
2007-02-21,,2,,,,,2.6,,,,,,,4.9,2007,3.99,,7,,18.7,
2007-02-22,,2,,,,,2.6,,,,,,,3.2,2007,5.82,,6.7,,18.1,
2007-02-23,,2,,,,,2.6,,,,,,,,2007,4.95,,6.7,,17.3,
2007-02-24,,2,,,,,2.6,,,,,,,,2007,4.04,,6.6,,15.5,
2007-02-25,,2,,,,,2.6,,,,,,,5.7,2007,6.61,,6.7,,18.6,
2007-02-26,,2,,,,,2.6,,,,,,,4.8,2007,7.12,,6.9,,19.4,
2007-02-27,,2,,,,,2.6,,,,,,,4.6,2007,7.42,,6.8,,17.1,
2007-02-28,,2,,,,,2.6,,,,,,,3.1,2007,5.82,,6.9,,17.3,
2007-03-01,,3,0.2,,9.3,,2.6,,,,2,,,5.8,2007,5.85,1.79,6.7,,17.8,
2007-03-02,,3,,,,,2.6,,,,,,,,2007,5.04,,6.8,,17.4,
2007-03-03,,3,,,,,2.6,,,,,,,,2007,4.72,,7.1,,17.5,
2007-03-04,,3,,,,,2.6,,,,,,,3.7,2007,4.14,,6.9,,17.1,
2007-03-05,,3,0.2,,15,,2.6,,,,,,,2.7,2007,4.44,,6.8,,19.6,
2007-03-06,,3,,,,,2.6,,,,,,,2.7,2007,4.23,,6.9,,19.9,
2007-03-07,,3,,,,,2.6,,,,,,,2.3,2007,4.21,,6.9,,19.1,
2007-03-08,,3,,,,,2.6,,,,,,,3.1,2007,3.84,,6.9,,18.6,
2007-03-09,,3,,,,,2.6,,,,,,,,2007,4.12,,6.8,,19,
2007-03-10,,3,,,,,2.6,,,,,,,,2007,3.89,,6.9,,17.8,
2007-03-11,,3,,,,,2.6,,,,,,,3.9,2007,3.57,,6.8,,23.7,
2007-03-12,,3,0.42,,18,,2.6,,,,,,,2.4,2007,3.84,,6.7,,20.3,
2007-03-13,,3,,,,,2.6,,,,,,,1.7,2007,3.67,,6.9,,20.4,
2007-03-14,,3,,,,,2.6,,,,,,,3.2,2007,3.1,,7.4,,20.6,
2007-03-15,,3,,,,,2.6,,,,,,,2.4,2007,3.29,,6.8,,20.3,
2007-03-16,,3,,,,,2.6,,,,,,,,2007,3.59,,6.7,,20.8,
2007-03-17,,3,,,,,2.6,,,,,,,,2007,3.17,,6.7,,17.7,
2007-03-18,,3,,,,,2.6,,,,,,,2.5,2007,3.46,,6.6,,17.1,
2007-03-19,,3,0.28,,19,,2.6,,,,,,,1.7,2007,3.45,,6.5,,20.9,
2007-03-20,,3,,,,,2.6,,,,,,,1.1,2007,3.33,,6.7,,21.2,
2007-03-21,,3,,,,,2.6,,,,,,,1,2007,3.24,,6.9,,20.3,
2007-03-22,,3,,,,,2.6,,,,,,,1.1,2007,3.32,,6.8,,20.5,
2007-03-23,,3,,,,,2.6,,,,,,,,2007,3.09,,7.1,,20.7,
2007-03-24,,3,,,,,2.6,,,,,,,,2007,3.09,,6.8,,20,
2007-03-25,,3,,,,,2.6,,,,,,,2.7,2007,3.05,,6.8,,17.4,
2007-03-26,,3,0.2,,21,,2.6,,,,,,,1.9,2007,0.23,,6.7,,20.6,
2007-03-27,,3,,,,,2.6,,,,,,,1.6,2007,0.11,,6.5,,19.5,
2007-03-28,,3,,,,,2.6,,,,,,,2.5,2007,0.75,,6.9,,19.7,
2007-03-29,,3,,,,,2.6,,,,,,,3.3,2007,2.4,,6.9,,20.8,
2007-03-30,,3,,,,,2.6,,,,,,,,2007,1.45,,6.8,,20,
2007-03-31,,3,,,,,2.6,,,,,,,,2007,2.28,,7,,19.2,
2007-04-01,,4,,,,,2.6,,,,,,,5.6,2007,2.94,,6.8,,19.8,
2007-04-02,,4,0.37,,24,,2.6,,,,2,,,5.4,2007,2.98,1.59,6.8,,20.6,
2007-04-03,,4,,,,,2.6,,,,,,,4.5,2007,2.94,,6.9,,20.3,
2007-04-04,,4,,,,,2.6,,,,,,,4,2007,2.94,,6.9,,20.3,
2007-04-05,,4,,,,,2.6,,,,,,,5.4,2007,2.67,,6.9,,20.3,
2007-04-06,,4,,,,,2.6,,,,,,,,2007,3.3,,6.8,,20.9,
2007-04-07,,4,,,,,2.6,,,,,,,,2007,2.8,,6.7,,17,
2007-04-08,,4,,,,,2.6,,,,,,,9.1,2007,2.22,,6.7,,20.3,
2007-04-09,,4,0.44,,25,,2.6,,,,,,,7.9,2007,2.72,,6.7,,21.3,
2007-04-10,,4,,,,,2.6,,,,,,,5.8,2007,2.48,,6.3,,21.2,
2007-04-11,,4,,,,,2.6,,,,,,,6.9,2007,2.78,,6.7,,21.1,
2007-04-12,,4,,,,,2.6,,,,,,,7.4,2007,2.69,,6.8,,20.6,
2007-04-13,,4,,,,,2.6,,,,,,,,2007,2.73,,6.8,,20.7,
2007-04-14,,4,,,,,2.6,,,,,,,,2007,2.88,,6.7,,19.9,
2007-04-15,,4,,,,,2.6,,,,,,,7.4,2007,2.81,,6.7,,20.7,
2007-04-16,,4,0.45,,24,,2.6,,,,,,,9.8,2007,2.92,,6.7,,22.6,
2007-04-17,,4,,,,,2.6,,,,,,,4.3,2007,2.81,,6.8,,21.8,
2007-04-18,,4,,,,,2.6,,,,,,,4.4,2007,2.63,,7.1,,20,
2007-04-19,,4,,,,,2.6,,,,,,,4.3,2007,2.68,,7.2,,20.1,
2007-04-20,,4,,,,,2.6,,,,,,,,2007,2.71,,7.1,,20,
2007-04-21,,4,,,,,2.6,,,,,,,,2007,3.5,,7,,19.8,
2007-04-22,,4,,,,,2.6,,,,,,,7.8,2007,3.5,,7.1,,20.2,
2007-04-23,,4,0.45,,21,,2.6,,,,,,,16.2,2007,3.46,,7.1,,20.1,
2007-04-24,,4,,,,,2.6,,,,,,,10.4,2007,4.33,,7.1,,20.6,
2007-04-25,,4,,,,,2.6,,,,,,,9.2,2007,3.52,,7.1,,20.4,
2007-04-26,,4,,,,,2.6,,,,,,,12.3,2007,3.18,,7,,20.6,
2007-04-27,,4,,,,,2.6,,,,,,,,2007,3.38,,7,,20.8,
2007-04-28,,4,,,,,2.6,,,,,,,,2007,3.25,,7,,21.4,
2007-04-29,,4,,,,,2.6,,,,,,,5.3,2007,3.18,,6.9,,20.5,
2007-04-30,,4,,,,,2.6,,,,,,,7.1,2007,3.18,,6.8,,21.5,
2007-05-01,,5,0.45,,24,,2.6,,,,2.8,,,5.4,2007,3.2,2.35,7,,21.1,
2007-05-02,,5,,,,,2.6,,,,,,,5.8,2007,3.22,,7,,21.4,
2007-05-03,,5,,,,,2.6,,,,,,,6.3,2007,2.71,,7,,20.8,
2007-05-04,,5,,,,,2.6,,,,,,,,2007,3.04,,6.7,,21.1,
2007-05-05,,5,,,,,2.6,,,,,,,,2007,2.96,,6.8,,20.4,
2007-05-06,,5,,,,,2.6,,,,,,,5.6,2007,3.37,,6.7,,21.7,
2007-05-07,,5,0.36,,25,,2.6,,,,,,,6.2,2007,3.21,,6.8,,22.3,
2007-05-08,,5,,,,,2.6,,,,,,,6,2007,3.14,,6.7,,23.1,
2007-05-09,,5,,,,,2.6,,,,,,,5.2,2007,2.96,,7.1,,22.5,
2007-05-10,,5,,,,,2.6,,,,,,,6.9,2007,3.23,,7,,21.9,
2007-05-11,,5,,,,,2.6,,,,,,,,2007,3.36,,7,,21.6,
2007-05-12,,5,,,,,2.6,,,,,,,,2007,3.43,,7,,19,
2007-05-13,,5,,,,,2.6,,,,,,,5.4,2007,2.98,,6.9,,18.2,
2007-05-14,,5,0.24,,27,,2.6,,,,,,,5.4,2007,3.4,,6.9,,22.4,
2007-05-15,,5,,,,,2.6,,,,,,,2.9,2007,3.26,,7,,21.8,
2007-05-16,,5,,,,,2.6,,,,,,,4.2,2007,3.34,,7,,21.7,
2007-05-17,,5,,,,,2.6,,,,,,,7.7,2007,3.65,,7.1,,21.6,
2007-05-18,,5,,,,,2.6,,,,,,,,2007,3.21,,7,,18.9,
2007-05-19,,5,,,,,2.6,,,,,,,,2007,3.31,,7,,21.7,
2007-05-20,,5,,,,,2.6,,,,,,,7.7,2007,2.5,,7,,22.1,
2007-05-21,,5,0.61,,29,,2.6,,,,,,,6.9,2007,2.39,,7,,22.3,
2007-05-22,,5,,,,,2.6,,,,,,,3.8,2007,3.24,,6.9,,22.2,
2007-05-23,,5,,,,,2.6,,,,,,,5.6,2007,3,,6.9,,23.1,
2007-05-24,,5,,,,,2.6,,,,,,,4.8,2007,2.48,,6.9,,22.6,
2007-05-25,,5,,,,,2.6,,,,,,,,2007,2.95,,7,,22,
2007-05-26,,5,,,,,2.6,,,,,,,,2007,3.16,,6.9,,22.5,
2007-05-27,,5,,,,,2.6,,,,,,,4.1,2007,2.9,,6.9,,21.4,
2007-05-28,,5,,,,,2.6,,,,,,,3.1,2007,3.02,,6.8,,22.7,
2007-05-29,,5,0.28,,29,,2.6,,,,,,,4.5,2007,3.03,,6.8,,22.2,
2007-05-30,,5,,,,,2.6,,,,,,,3.7,2007,3.18,,7,,22.2,
2007-05-31,,5,,,,,2.6,,,,,,,2.8,2007,3.96,,7.1,,22.1,
2007-06-01,,6,,,,,2.6,,,,,,,,2007,3.51,,7.1,,21.9,
2007-06-02,,6,,,,,2.6,,,,,,,,2007,3.47,,7.1,,21.9,
2007-06-03,,6,,,,,2.6,,,,,,,5,2007,3.09,,7,,22.2,
2007-06-04,,6,0.28,,26,,2.6,,,,0.88,,,4,2007,3.67,0.6,7,,22.5,
2007-06-05,,6,,,,,2.6,,,,,,4.5,3.5,2007,3.67,,6.9,,21.9,
2007-06-06,,6,,,,,2.6,,,,,,,3.2,2007,3.75,,7,,22,
2007-06-07,,6,,,,,2.6,,,,,,,2.5,2007,2.99,,7.1,,22.2,
2007-06-08,,6,,,,,2.6,,,,,,,,2007,3.44,,7,,22.3,
2007-06-09,,6,,,,,2.6,,,,,,,,2007,3.39,,7,,22.8,
2007-06-10,,6,,,,,2.6,,,,,,,3.5,2007,3.09,,7,,23.3,
2007-06-11,,6,0.26,,25,,2.6,,,,,,,3.3,2007,3.57,,7,,22.8,
2007-06-12,,6,,,,,2.6,,,,,,,3.9,2007,3.04,,7,,22.9,
2007-06-13,,6,,,,,2.6,,,,,,,3.3,2007,2.81,,7,,23.5,
2007-06-14,,6,,,,,2.6,,,,,,,2.3,2007,2.51,,7,,23.9,
2007-06-15,,6,,,,,2.6,,,,,,,,2007,2.66,,6.9,,24.2,
2007-06-16,,6,,,,,2.6,,,,,,,,2007,2.6,,7,,23.4,
2007-06-17,,6,,,,,2.6,,,,,,,2.3,2007,3.77,,6.8,,23.5,
2007-06-18,,6,0.36,,21,,2.6,,,,,,,3.5,2007,2.85,,6.8,,23.8,
2007-06-19,,6,,,,,2.6,,,,,,,2.9,2007,2.46,,6.8,,24.2,
2007-06-20,,6,,,,,2.6,,,,,,,2.2,2007,2.99,,6.8,,22.8,
2007-06-21,,6,,,,,2.6,,,,,,,2.8,2007,2.68,,6.8,,23.6,
2007-06-22,,6,,,,,2.6,,,,,,,,2007,2.53,,6.9,,23.3,
2007-06-23,,6,,,,,2.6,,,,,,,,2007,2.54,,7,,23.4,
2007-06-24,,6,,,,,2.6,,,,,,,1.6,2007,2.07,,6.9,,23.5,
2007-06-25,,6,0.29,,20,,2.6,,,,,,,2.3,2007,2.64,,6.6,,23.1,
2007-06-26,,6,,,,,2.6,,,,,,,1.1,2007,2.89,,6.8,,24.5,
2007-06-27,,6,,,,,2.6,,,,,,,1.2,2007,2.43,,7,,24.1,
2007-06-28,,6,,,,,2.6,,,,,,,2.2,2007,2.33,,7,,22.5,
2007-06-29,,6,,,,,2.6,,,,,,,,2007,2.51,,6.9,,23,
2007-06-30,,6,,,,,2.6,,,,,,,,2007,2.6,,7.1,,22.3,
2007-07-01,,7,,,,,2.6,,,,,,,2.4,2007,2.63,,7,,27.4,
2007-07-02,,7,0.21,,32,,2.6,,,,2,,,2.2,2007,2.44,0.2,7,,24,
2007-07-03,,7,,,,,2.6,,,,,,,2,2007,2.68,,7,,23.8,
2007-07-04,,7,,,,,2.6,,,,,,,3.2,2007,2.97,,7,,24.6,
2007-07-05,,7,,,,,2.6,,,,,,,3.4,2007,2.32,,6.9,,25.3,
2007-07-06,,7,,,,,2.6,,,,,,,,2007,2.56,,7,,24.9,
2007-07-07,,7,,,,,2.6,,,,,,,,2007,2.39,,6.9,,24.5,
2007-07-08,,7,,,,,2.6,,,,,,,3.6,2007,2.4,,7,,24.2,
2007-07-09,,7,0.34,,32,,2.6,,,,,,,3.1,2007,2.82,,7,,24.4,
2007-07-10,,7,,,,,2.6,,,,,,,,2007,2.78,,7,,23.5,
2007-07-11,,7,,,,,2.6,,,,,,,5.1,2007,3.07,,7.1,,23.6,
2007-07-12,,7,,,,,2.6,,,,,,,1,2007,2.63,,7.2,,24.3,
2007-07-13,,7,,,,,2.6,,,,,,,2.2,2007,2.69,,7.2,,23.8,
2007-07-14,,7,,,,,2.6,,,,,,,,2007,3.1,,7.1,,24,
2007-07-15,,7,,,,,2.6,,,,,,,1.3,2007,2.79,,7.1,,24.1,
2007-07-16,,7,0.2,,27,,2.6,,,,,,,1.5,2007,2.57,,7.1,,23.7,
2007-07-17,,7,,,,,2.6,,,,,,,1.1,2007,2.51,,7.1,,23.7,
2007-07-18,,7,,,,,2.6,,,,,,,1,2007,2.55,,7.1,,23.9,
2007-07-19,,7,,,,,2.6,,,,,,,1.8,2007,2.96,,7.1,,24.7,
2007-07-20,,7,,,,,2.6,,,,,,,,2007,2.96,,7.1,,23.9,
2007-07-21,,7,,,,,2.6,,,,,,,,2007,2.84,,7.2,,24.8,
2007-07-22,,7,,,,,2.6,,,,,,,2.2,2007,2.18,,7.5,,24.6,
2007-07-23,,7,0.2,,28,,2.6,,,,,,,1.8,2007,2.75,,7.1,,24.2,
2007-07-24,,7,,,,,2.6,,,,,,,1.6,2007,2.94,,7,,23.3,
2007-07-25,,7,,,,,2.6,,,,,,,1.9,2007,2.45,,7.1,,23.7,
2007-07-26,,7,,,,,2.6,,,,,,,1.1,2007,2.81,,7.1,,24.1,
2007-07-27,,7,,,,,2.6,,,,,,,,2007,2.41,,7.1,,23.2,
2007-07-28,,7,,,,,2.6,,,,,,,,2007,2.29,,7.1,,24,
2007-07-29,,7,,,,,2.6,,,,,,,1.2,2007,3.11,,7.2,,24.4,
2007-07-30,,7,,,,,2.6,,,,,,,1.5,2007,3.25,,7,,22.9,
2007-07-31,,7,,,,,2.6,,,,,,,1.4,2007,2.94,,7.1,,24,
2007-08-01,,8,0.2,,28,,2.6,,,,0.54,,,1.6,2007,3.63,0.4,7.1,,24.4,
2007-08-02,,8,,,,,2.6,,,,,,,1,2007,2.46,,7.1,,24.3,
2007-08-03,,8,,,,,2.6,,,,,,,,2007,2.63,,7,,23.5,
2007-08-04,,8,,,,,2.6,,,,,,,,2007,2.24,,7,,24.3,
2007-08-05,,8,,,,,2.6,,,,,,,1.9,2007,2.01,,6.9,,23.8,
2007-08-06,,8,0.24,,29,,2.6,,,,,,,1.4,2007,2.15,,6.8,,22.6,
2007-08-07,,8,,,,,2.6,,,,,,,1.9,2007,2.92,,6.8,,22.7,
2007-08-08,,8,,,,,2.6,,,,,,,2.9,2007,2.51,,6.8,,24.6,
2007-08-09,,8,,,,,2.6,,,,,,,2.3,2007,2.26,,7.3,,24.3,
2007-08-10,,8,,,,,2.6,,,,,,,,2007,2.29,,7.3,,24.9,
2007-08-11,,8,,,,,2.6,,,,,,,,2007,2.35,,7.2,,24,
2007-08-12,,8,,,,,2.6,,,,,,,1.5,2007,2.04,,7.1,,24,
2007-08-13,,8,0.2,,29,,2.6,,,,,,,1.8,2007,2.64,,7,,25,
2007-08-14,,8,,,,,2.6,,,,,,,2.2,2007,2.57,,7,,24.9,
2007-08-15,,8,,,,,2.6,,,,,,,1.4,2007,2.32,,7.1,,24.9,
2007-08-16,,8,,,,,2.6,,,,,,,1.7,2007,2.19,,7.2,,25.3,
